"GET /api/v1/suppliers/?page=1&search=&status= HTTP/1.1" 200 3791
"OPTIONS /api/v1/suppliers/a860471d-9584-4d79-a4f2-e5ac5ee58fea/ HTTP/1.1" 200 0
"OPTIONS /api/v1/suppliers/a860471d-9584-4d79-a4f2-e5ac5ee58fea/statistics/ HTTP/1.1" 200 0
"OPTIONS /api/v1/suppliers/a860471d-9584-4d79-a4f2-e5ac5ee58fea/ HTTP/1.1" 200 0
"OPTIONS /api/v1/suppliers/a860471d-9584-4d79-a4f2-e5ac5ee58fea/statistics/ HTTP/1.1" 200 0
"GET /api/v1/suppliers/a860471d-9584-4d79-a4f2-e5ac5ee58fea/ HTTP/1.1" 200 567
"GET /api/v1/suppliers/a860471d-9584-4d79-a4f2-e5ac5ee58fea/ HTTP/1.1" 200 567
"GET /api/v1/suppliers/a860471d-9584-4d79-a4f2-e5ac5ee58fea/statistics/ HTTP/1.1" 200 1333
"GET /api/v1/suppliers/a860471d-9584-4d79-a4f2-e5ac5ee58fea/statistics/ HTTP/1.1" 200 1333
"GET /api/v1/suppliers/?page=1&search=&status= HTTP/1.1" 200 3791
"GET /api/v1/suppliers/?page=1&search=&status= HTTP/1.1" 200 3791
"GET /api/v1/suppliers/?page=1&search=&status= HTTP/1.1" 200 3791
"GET /api/v1/dashboard/recent/ HTTP/1.1" 200 562
"GET /api/v1/dashboard/stats/ HTTP/1.1" 200 184
"GET /api/v1/dashboard/recent/ HTTP/1.1" 200 562
"GET /api/v1/dashboard/stats/ HTTP/1.1" 200 184
"GET /api/v1/dashboard/recent/ HTTP/1.1" 200 562
"GET /api/v1/dashboard/stats/ HTTP/1.1" 200 184
"GET /api/v1/dashboard/recent/ HTTP/1.1" 200 562
"GET /api/v1/dashboard/stats/ HTTP/1.1" 200 184
"GET /api/v1/dashboard/recent/ HTTP/1.1" 200 562
"GET /api/v1/dashboard/stats/ HTTP/1.1" 200 184
"GET /api/v1/ai/quick-actions/ HTTP/1.1" 200 2143
"GET /api/v1/ai/quick-actions/ HTTP/1.1" 200 2143
"GET /api/v1/ai/conversations/ HTTP/1.1" 200 1957
"GET /api/v1/ai/conversations/ HTTP/1.1" 200 1957
"GET /api/v1/invoices/ HTTP/1.1" 200 2677
"GET /api/v1/invoices/ HTTP/1.1" 200 2677
"GET /api/v1/purchase-orders/ HTTP/1.1" 200 5388
"GET /api/v1/purchase-orders/ HTTP/1.1" 200 5388
"GET /api/v1/suppliers/?page=1&search=&status= HTTP/1.1" 200 3791
"GET /api/v1/suppliers/?page=1&search=&status= HTTP/1.1" 200 3791
"GET /api/v1/dashboard/recent/ HTTP/1.1" 200 562
"GET /api/v1/dashboard/stats/ HTTP/1.1" 200 184
"GET /api/v1/dashboard/recent/ HTTP/1.1" 200 562
"GET /api/v1/dashboard/stats/ HTTP/1.1" 200 184
"GET /api/v1/suppliers/?page=1&search=&status= HTTP/1.1" 200 3791
"GET /api/v1/suppliers/?page=1&search=&status= HTTP/1.1" 200 3791
"GET /api/v1/ai/quick-actions/?category=suppliers HTTP/1.1" 200 1302
"GET /api/v1/dashboard/recent/ HTTP/1.1" 200 562
"GET /api/v1/dashboard/stats/ HTTP/1.1" 200 184
"GET /api/v1/dashboard/recent/ HTTP/1.1" 200 562
"GET /api/v1/dashboard/stats/ HTTP/1.1" 200 184
"GET /api/v1/clients/ HTTP/1.1" 200 842
"GET /api/v1/clients/ HTTP/1.1" 200 842
"OPTIONS /api/v1/clients/b0a804ed-71c8-47ce-8f4d-a0cd13b70b67/ HTTP/1.1" 200 0
"OPTIONS /api/v1/clients/b0a804ed-71c8-47ce-8f4d-a0cd13b70b67/ HTTP/1.1" 200 0
"GET /api/v1/clients/b0a804ed-71c8-47ce-8f4d-a0cd13b70b67/ HTTP/1.1" 200 263
"GET /api/v1/clients/b0a804ed-71c8-47ce-8f4d-a0cd13b70b67/ HTTP/1.1" 200 263
"GET /api/v1/clients/b0a804ed-71c8-47ce-8f4d-a0cd13b70b67/ HTTP/1.1" 200 263
"GET /api/v1/clients/b0a804ed-71c8-47ce-8f4d-a0cd13b70b67/ HTTP/1.1" 200 263
"GET /api/v1/dashboard/recent/ HTTP/1.1" 200 562
"GET /api/v1/dashboard/stats/ HTTP/1.1" 200 184
"GET /api/v1/dashboard/recent/ HTTP/1.1" 200 562
"GET /api/v1/dashboard/stats/ HTTP/1.1" 200 184
"GET /api/v1/dashboard/recent/ HTTP/1.1" 200 562
"GET /api/v1/dashboard/stats/ HTTP/1.1" 200 184
"GET /api/v1/suppliers/?page=1&search=&status= HTTP/1.1" 200 3791
"GET /api/v1/suppliers/?page=1&search=&status= HTTP/1.1" 200 3791
